,Unnamed: 0,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,unit_price,full_address,gcode,lat,long
2987,2988,2020-02,SENGKANG,4 ROOM,333A,ANCHORVALE LINK,01 TO 03,92.0,Model A,2015,94 years 04 months,420000.0,4565.21739130435,333A ANCHORVALE LINK Singapore,"333A, Anchorvale Link, Seng Kang, Northeast, 541333, Singapore",1.3946448,103.89108434846383
2988,2989,2020-02,SENGKANG,4 ROOM,305C,ANCHORVALE LINK,01 TO 03,90.0,Model A,2001,80 years 09 months,330000.0,3666.6666666666706,305C ANCHORVALE LINK Singapore,"305C, Anchorvale Link, Seng Kang, Northeast, 543305, Singapore",1.3890089,103.88810954424441
2989,2990,2020-02,SENGKANG,4 ROOM,333C,ANCHORVALE LINK,04 TO 06,92.0,Model A,2015,94 years 04 months,450000.0,4891.30434782609,333C ANCHORVALE LINK Singapore,"333C, Anchorvale Link, Seng Kang, Northeast, 543333, Singapore",1.3944727000000001,103.89182931708257
2990,2991,2020-02,SENGKANG,4 ROOM,326C,ANCHORVALE RD,10 TO 12,92.0,Premium Apartment,2015,94 years 03 months,470000.0,5108.69565217391,326C ANCHORVALE RD Singapore,"326C, Anchorvale Road, Seng Kang, Northeast, 543326, Singapore",1.3957299,103.88809124590809
2991,2992,2020-02,SENGKANG,4 ROOM,327C,ANCHORVALE RD,01 TO 03,92.0,Premium Apartment,2015,94 years 02 months,398888.0,4335.739130434779,327C ANCHORVALE RD Singapore,"327C, Anchorvale Road, Seng Kang, Northeast, 543327, Singapore",1.39607565,103.88864036364961
2992,2993,2020-02,SENGKANG,4 ROOM,327C,ANCHORVALE RD,10 TO 12,92.0,Premium Apartment,2015,94 years 02 months,458888.0,4987.91304347826,327C ANCHORVALE RD Singapore,"327C, Anchorvale Road, Seng Kang, Northeast, 543327, Singapore",1.39607565,103.88864036364961
2993,2994,2020-02,SENGKANG,4 ROOM,317B,ANCHORVALE RD,07 TO 09,92.0,Premium Apartment,2003,82 years 04 months,380000.0,4130.4347826087,317B ANCHORVALE RD Singapore,"317B, Anchorvale Road, Seng Kang, Northeast, 542317, Singapore",1.3939634,103.88854237305141
2994,2995,2020-02,SENGKANG,4 ROOM,317A,ANCHORVALE RD,01 TO 03,92.0,Premium Apartment,2003,82 years 04 months,390000.0,4239.13043478261,317A ANCHORVALE RD Singapore,"317A, Anchorvale Road, Seng Kang, Northeast, 541317, Singapore",1.39401135,103.88797725434733
2995,2996,2020-02,SENGKANG,4 ROOM,331C,ANCHORVALE ST,10 TO 12,92.0,Model A,2015,94 years 06 months,470000.0,5108.69565217391,331C ANCHORVALE ST Singapore,"331C, Anchorvale Street, Seng Kang, Northeast, 543331, Singapore",1.3956819500000002,103.88972148801719
2996,2997,2020-02,SENGKANG,4 ROOM,331C,ANCHORVALE ST,13 TO 15,92.0,Model A,2015,94 years 06 months,468000.0,5086.95652173913,331C ANCHORVALE ST Singapore,"331C, Anchorvale Street, Seng Kang, Northeast, 543331, Singapore",1.3956819500000002,103.88972148801719
2997,2998,2020-02,SENGKANG,4 ROOM,330A,ANCHORVALE ST,01 TO 03,92.0,Model A,2015,94 years 06 months,425000.0,4619.5652173913,330A ANCHORVALE ST Singapore,"330A, Anchorvale Street, Seng Kang, Northeast, 541330, Singapore",1.3966544,103.88997279612755
2998,2999,2020-02,SENGKANG,4 ROOM,330A,ANCHORVALE ST,13 TO 15,93.0,Model A,2015,94 years 06 months,455800.0,4901.0752688172,330A ANCHORVALE ST Singapore,"330A, Anchorvale Street, Seng Kang, Northeast, 541330, Singapore",1.3966544,103.88997279612755
2999,3000,2020-02,SENGKANG,4 ROOM,331B,ANCHORVALE ST,07 TO 09,92.0,Model A,2015,94 years 06 months,438000.0,4760.86956521739,331B ANCHORVALE ST Singapore,"331B, Anchorvale Street, Seng Kang, Northeast, 542331, Singapore",1.3956053499999999,103.89016188195825
3000,3001,2020-02,SENGKANG,4 ROOM,331B,ANCHORVALE ST,13 TO 15,92.0,Model A,2015,94 years 06 months,470000.0,5108.69565217391,331B ANCHORVALE ST Singapore,"331B, Anchorvale Street, Seng Kang, Northeast, 542331, Singapore",1.3956053499999999,103.89016188195825
3001,3002,2020-02,SENGKANG,4 ROOM,330A,ANCHORVALE ST,13 TO 15,92.0,Model A,2015,94 years 06 months,436000.0,4739.13043478261,330A ANCHORVALE ST Singapore,"330A, Anchorvale Street, Seng Kang, Northeast, 541330, Singapore",1.3966544,103.88997279612755
3002,3003,2020-02,SENGKANG,4 ROOM,331C,ANCHORVALE ST,04 TO 06,92.0,Model A,2015,94 years 06 months,438000.0,4760.86956521739,331C ANCHORVALE ST Singapore,"331C, Anchorvale Street, Seng Kang, Northeast, 543331, Singapore",1.3956819500000002,103.88972148801719
3003,3004,2020-02,SENGKANG,4 ROOM,264F,COMPASSVALE BOW,10 TO 12,92.0,Premium Apartment,2008,87 years 07 months,505000.0,5489.13043478261,264F COMPASSVALE BOW Singapore,"Compassvale Bow, Seng Kang, Northeast, 544275, Singapore",1.3814322,103.8930315
3004,3005,2020-02,SENGKANG,4 ROOM,266B,COMPASSVALE BOW,07 TO 09,92.0,Premium Apartment,2007,86 years 06 months,490000.0,5326.08695652174,266B COMPASSVALE BOW Singapore,"Compassvale Bow, Seng Kang, Northeast, 544275, Singapore",1.3814322,103.8930315
3005,3006,2020-02,SENGKANG,4 ROOM,266B,COMPASSVALE BOW,13 TO 15,92.0,Premium Apartment,2007,86 years 06 months,485000.0,5271.739130434779,266B COMPASSVALE BOW Singapore,"Compassvale Bow, Seng Kang, Northeast, 544275, Singapore",1.3814322,103.8930315
3006,3007,2020-02,SENGKANG,4 ROOM,209C,COMPASSVALE LANE,10 TO 12,92.0,Model A,2011,90 years 09 months,438000.0,4760.86956521739,209C COMPASSVALE LANE Singapore,"209C, Compassvale Lane, Seng Kang, Northeast, 543209, Singapore",1.3840651,103.89897483653576
3007,3008,2020-02,SENGKANG,4 ROOM,213B,COMPASSVALE LANE,04 TO 06,95.0,Premium Apartment,2012,91 years 08 months,430000.0,4526.31578947368,213B COMPASSVALE LANE Singapore,"Compassvale Lane, Seng Kang, Northeast, 544207, Singapore",1.3844811,103.8968258
3008,3009,2020-02,SENGKANG,4 ROOM,211D,COMPASSVALE LANE,10 TO 12,93.0,Model A,2013,92 years,460000.0,4946.236559139779,211D COMPASSVALE LANE Singapore,"211D, Compassvale Lane, Seng Kang, Northeast, 544211, Singapore",1.38561945,103.89969830297898
3009,3010,2020-02,SENGKANG,4 ROOM,211C,COMPASSVALE LANE,07 TO 09,93.0,Model A,2013,92 years,438000.0,4709.67741935484,211C COMPASSVALE LANE Singapore,"211C, Compassvale Lane, Seng Kang, Northeast, 543211, Singapore",1.38526315,103.89918960780244
3010,3011,2020-02,SENGKANG,4 ROOM,211C,COMPASSVALE LANE,04 TO 06,93.0,Model A,2013,92 years,418000.0,4494.62365591398,211C COMPASSVALE LANE Singapore,"211C, Compassvale Lane, Seng Kang, Northeast, 543211, Singapore",1.38526315,103.89918960780244
3011,3012,2020-02,SENGKANG,4 ROOM,265B,COMPASSVALE LINK,16 TO 18,92.0,Premium Apartment,2008,87 years 03 months,508000.0,5521.73913043478,265B COMPASSVALE LINK Singapore,"265B, Compassvale Link, Seng Kang, Northeast, 540276, Singapore",1.38222325,103.89573941654929
3012,3013,2020-02,SENGKANG,4 ROOM,277B,COMPASSVALE LINK,07 TO 09,90.0,Premium Apartment,2009,88 years 04 months,558000.0,6200.0,277B COMPASSVALE LINK Singapore,"Compassvale Link, Seng Kang, Northeast, 540269, Singapore",1.3850577,103.8953566
3013,3014,2020-02,SENGKANG,4 ROOM,265C,COMPASSVALE LINK,16 TO 18,92.0,Premium Apartment,2008,87 years 03 months,546000.0,5934.782608695649,265C COMPASSVALE LINK Singapore,"Compassvale Link, Seng Kang, Northeast, 540269, Singapore",1.3850577,103.8953566
3014,3015,2020-02,SENGKANG,4 ROOM,277A,COMPASSVALE LINK,01 TO 03,90.0,Premium Apartment,2009,88 years 04 months,540000.0,6000.0,277A COMPASSVALE LINK Singapore,"Compassvale Link, Seng Kang, Northeast, 540269, Singapore",1.3850577,103.8953566
3015,3016,2020-02,SENGKANG,4 ROOM,277A,COMPASSVALE LINK,07 TO 09,90.0,Premium Apartment,2009,88 years 04 months,582000.0,6466.66666666667,277A COMPASSVALE LINK Singapore,"Compassvale Link, Seng Kang, Northeast, 540269, Singapore",1.3850577,103.8953566
3016,3017,2020-02,SENGKANG,4 ROOM,273A,COMPASSVALE LINK,13 TO 15,90.0,Premium Apartment,2009,88 years 06 months,578000.0,6422.222222222221,273A COMPASSVALE LINK Singapore,"Compassvale Link, Seng Kang, Northeast, 540269, Singapore",1.3850577,103.8953566
3017,3018,2020-02,SENGKANG,4 ROOM,269D,COMPASSVALE LINK,04 TO 06,90.0,Premium Apartment,2006,85 years,435000.0,4833.333333333329,269D COMPASSVALE LINK Singapore,"Compassvale Link, Seng Kang, Northeast, 540269, Singapore",1.3850577,103.8953566
3018,3019,2020-02,SENGKANG,4 ROOM,203A,COMPASSVALE RD,01 TO 03,90.0,Model A,2000,79 years 10 months,333000.0,3700.0,203A COMPASSVALE RD Singapore,"Compassvale Road, Seng Kang, Northeast, 544749, Singapore",1.3879599,103.8966859
3019,3020,2020-02,SENGKANG,4 ROOM,249,COMPASSVALE RD,13 TO 15,85.0,Model A2,2000,79 years 03 months,398000.0,4682.35294117647,249 COMPASSVALE RD Singapore,"249, Compassvale Road, Seng Kang, Northeast, 540249, Singapore",1.39176395,103.8990927826942
3020,3021,2020-02,SENGKANG,4 ROOM,247,COMPASSVALE RD,01 TO 03,85.0,Model A2,2000,79 years 03 months,348000.0,4094.1176470588202,247 COMPASSVALE RD Singapore,"247, Compassvale Road, Seng Kang, Northeast, 540247, Singapore",1.39201935,103.8994037040664
3021,3022,2020-02,SENGKANG,4 ROOM,298C,COMPASSVALE ST,13 TO 15,94.0,Premium Apartment,2001,80 years 06 months,370000.0,3936.17021276596,298C COMPASSVALE ST Singapore,"298C, Compassvale Street, Seng Kang, Northeast, 543298, Singapore",1.3962775,103.90101738553918
3022,3023,2020-02,SENGKANG,4 ROOM,235,COMPASSVALE WALK,04 TO 06,100.0,Model A,1999,78 years 04 months,350000.0,3500.0,235 COMPASSVALE WALK Singapore,"235, Compassvale Walk, Seng Kang, Northeast, 540235, Singapore",1.39086705,103.89955148471469
3023,3024,2020-02,SENGKANG,4 ROOM,403D,FERNVALE LANE,19 TO 21,92.0,Premium Apartment,2004,83 years 04 months,396000.0,4304.347826086961,403D FERNVALE LANE Singapore,"Fernvale Lane, Seng Kang, Singapore, Central, 793443, Singapore",1.390925,103.8736368
3024,3025,2020-02,SENGKANG,4 ROOM,440C,FERNVALE LINK,10 TO 12,92.0,Model A,2015,94 years 05 months,415000.0,4510.86956521739,440C FERNVALE LINK Singapore,"Fernvale Link, Seng Kang, Singapore, Central, 793439, Singapore",1.3920191,103.8791121
3025,3026,2020-02,SENGKANG,4 ROOM,414B,FERNVALE LINK,13 TO 15,93.0,Model A,2016,94 years 11 months,439000.0,4720.4301075268795,414B FERNVALE LINK Singapore,"414B, Fernvale Link, Seng Kang, Singapore, Central, 792414, Singapore",1.3900217499999998,103.87980884999999
3026,3027,2020-02,SENGKANG,4 ROOM,430A,FERNVALE LINK,01 TO 03,92.0,Model A,2015,94 years 03 months,358000.0,3891.30434782609,430A FERNVALE LINK Singapore,"430A, Fernvale Link, Seng Kang, Singapore, Central, 791430, Singapore",1.3938736999999999,103.87852543728043
3027,3028,2020-02,SENGKANG,4 ROOM,430A,FERNVALE LINK,13 TO 15,92.0,Model A,2015,94 years 03 months,408000.0,4434.78260869565,430A FERNVALE LINK Singapore,"430A, Fernvale Link, Seng Kang, Singapore, Central, 791430, Singapore",1.3938736999999999,103.87852543728043
3028,3029,2020-02,SENGKANG,4 ROOM,415A,FERNVALE LINK,16 TO 18,93.0,Model A,2016,94 years 11 months,483000.0,5193.54838709677,415A FERNVALE LINK Singapore,"415A, Fernvale Link, Seng Kang, Singapore, Central, 791415, Singapore",1.3889914,103.87973030584415
3029,3030,2020-02,SENGKANG,4 ROOM,416A,FERNVALE LINK,01 TO 03,93.0,Model A,2016,94 years 11 months,385000.0,4139.78494623656,416A FERNVALE LINK Singapore,"416A, Fernvale Link, Seng Kang, Singapore, Central, 791416, Singapore",1.3905714,103.87994445000001
3030,3031,2020-02,SENGKANG,4 ROOM,430B,FERNVALE LINK,04 TO 06,92.0,Model A,2015,94 years 03 months,388000.0,4217.39130434783,430B FERNVALE LINK Singapore,"430B, Fernvale Link, Seng Kang, Singapore, Central, 792430, Singapore",1.3938953,103.87835440505766
3031,3032,2020-02,SENGKANG,4 ROOM,440A,FERNVALE LINK,10 TO 12,92.0,Model A,2015,94 years 05 months,413888.0,4498.78260869565,440A FERNVALE LINK Singapore,"440A, Fernvale Link, Seng Kang, Singapore, Central, 791440, Singapore",1.3932738,103.87848966634715
3032,3033,2020-02,SENGKANG,4 ROOM,415A,FERNVALE LINK,10 TO 12,93.0,Model A,2016,94 years 11 months,455000.0,4892.47311827957,415A FERNVALE LINK Singapore,"415A, Fernvale Link, Seng Kang, Singapore, Central, 791415, Singapore",1.3889914,103.87973030584415
3033,3034,2020-02,SENGKANG,4 ROOM,415C,FERNVALE LINK,16 TO 18,93.0,Model A,2016,94 years 11 months,458000.0,4924.7311827957,415C FERNVALE LINK Singapore,"415C, Fernvale Link, Seng Kang, Singapore, Central, 793415, Singapore",1.3893479000000002,103.88036763695146
3034,3035,2020-02,SENGKANG,4 ROOM,414A,FERNVALE LINK,04 TO 06,93.0,Model A,2016,94 years 11 months,408000.0,4387.09677419355,414A FERNVALE LINK Singapore,"414A, Fernvale Link, Seng Kang, Singapore, Central, 791414, Singapore",1.3895406000000001,103.8797349845855
3035,3036,2020-02,SENGKANG,4 ROOM,416C,FERNVALE LINK,10 TO 12,93.0,Model A,2016,94 years 11 months,432888.0,4654.709677419361,416C FERNVALE LINK Singapore,"416C, Fernvale Link, Seng Kang, Singapore, Central, 793416, Singapore",1.38990545,103.88038443791172
3036,3037,2020-02,SENGKANG,4 ROOM,440A,FERNVALE LINK,10 TO 12,92.0,Model A,2015,94 years 05 months,430000.0,4673.91304347826,440A FERNVALE LINK Singapore,"440A, Fernvale Link, Seng Kang, Singapore, Central, 791440, Singapore",1.3932738,103.87848966634715
3037,3038,2020-02,SENGKANG,4 ROOM,416A,FERNVALE LINK,10 TO 12,93.0,Model A,2016,94 years 11 months,430000.0,4623.65591397849,416A FERNVALE LINK Singapore,"416A, Fernvale Link, Seng Kang, Singapore, Central, 791416, Singapore",1.3905714,103.87994445000001
3038,3039,2020-02,SENGKANG,4 ROOM,416B,FERNVALE LINK,13 TO 15,93.0,Model A,2016,94 years 11 months,445000.0,4784.94623655914,416B FERNVALE LINK Singapore,"416B, Fernvale Link, Seng Kang, Singapore, Central, 792416, Singapore",1.3905124,103.880485274432
3039,3040,2020-02,SENGKANG,4 ROOM,410A,FERNVALE RD,01 TO 03,95.0,Premium Apartment,2012,91 years 10 months,388000.0,4084.2105263157896,410A FERNVALE RD Singapore,"410A, Fernvale Road, Seng Kang, Singapore, Central, 791410, Singapore",1.39019045,103.87596644124227
3040,3041,2020-02,SENGKANG,4 ROOM,441D,FERNVALE RD,10 TO 12,93.0,Model A,2012,91 years 01 month,415000.0,4462.36559139785,441D FERNVALE RD Singapore,"441D, Fernvale Road, Seng Kang, Singapore, Central, 794441, Singapore",1.39209495,103.87508768342173
3041,3042,2020-02,SENGKANG,4 ROOM,453D,FERNVALE RD,13 TO 15,92.0,Model A,2015,94 years 06 months,445000.0,4836.95652173913,453D FERNVALE RD Singapore,"453D, Fernvale Road, Seng Kang, Singapore, Central, 794453, Singapore",1.39346525,103.87548798335129
3042,3043,2020-02,SENGKANG,4 ROOM,411B,FERNVALE RD,19 TO 21,96.0,Premium Apartment,2012,91 years 09 months,428000.0,4458.333333333329,411B FERNVALE RD Singapore,"411B, Fernvale Road, Seng Kang, Singapore, Central, 792411, Singapore",1.39014345,103.8770638816185
3043,3044,2020-02,SENGKANG,4 ROOM,436A,FERNVALE RD,01 TO 03,96.0,Model A,2010,89 years 01 month,400000.0,4166.666666666671,436A FERNVALE RD Singapore,"436A, Fernvale Road, Seng Kang, Singapore, Central, 791436, Singapore",1.3928393,103.87641635061297
3044,3045,2020-02,SENGKANG,4 ROOM,411A,FERNVALE RD,10 TO 12,95.0,Premium Apartment,2012,91 years 09 months,425000.0,4473.68421052632,411A FERNVALE RD Singapore,"411A, Fernvale Road, Seng Kang, Singapore, Central, 791411, Singapore",1.3905576499999999,103.87686361562113
3045,3046,2020-02,SENGKANG,4 ROOM,435B,FERNVALE RD,07 TO 09,94.0,Premium Apartment,2013,92 years 04 months,425000.0,4521.27659574468,435B FERNVALE RD Singapore,"435B, Fernvale Road, Seng Kang, Singapore, Central, 792435, Singapore",1.3932943999999998,103.8767176087375
3046,3047,2020-02,SENGKANG,4 ROOM,453B,FERNVALE RD,16 TO 18,92.0,Model A,2015,94 years 05 months,458000.0,4978.260869565221,453B FERNVALE RD Singapore,"453B, Fernvale Road, Seng Kang, Singapore, Central, 792453, Singapore",1.3944111000000001,103.87518580604323
3047,3048,2020-02,SENGKANG,4 ROOM,441A,FERNVALE RD,16 TO 18,93.0,Model A,2012,91 years,440000.0,4731.18279569892,441A FERNVALE RD Singapore,"441A, Fernvale Road, Seng Kang, Singapore, Central, 797653, Singapore",1.3912104,103.8753123966421
3048,3049,2020-02,SENGKANG,4 ROOM,178B,RIVERVALE CRES,13 TO 15,93.0,Model A,2015,94 years 02 months,398000.0,4279.5698924731205,178B RIVERVALE CRES Singapore,"178B, Rivervale Crescent, Seng Kang, Northeast, 542178, Singapore",1.3886653500000001,103.90994209549083
3049,3050,2020-02,SENGKANG,4 ROOM,178C,RIVERVALE CRES,13 TO 15,93.0,Model A,2015,94 years 02 months,380000.0,4086.0215053763395,178C RIVERVALE CRES Singapore,"Rivervale Crescent, Seng Kang, Northeast, 540151, Singapore",1.3921459,103.9054033
3050,3051,2020-02,SENGKANG,4 ROOM,150,RIVERVALE CRES,01 TO 03,90.0,Model A,2005,84 years 10 months,340000.0,3777.7777777777796,150 RIVERVALE CRES Singapore,"150, Rivervale Crescent, Rivervale Green, Seng Kang, Northeast, 540150, Singapore",1.3923343,103.90639941004139
3051,3052,2020-02,SENGKANG,4 ROOM,155,RIVERVALE CRES,01 TO 03,91.0,Model A,2005,84 years 10 months,370000.0,4065.9340659340705,155 RIVERVALE CRES Singapore,"155, Rivervale Crescent, Seng Kang, Northeast, 540155, Singapore",1.39071715,103.90736646969444
3052,3053,2020-02,SENGKANG,4 ROOM,156,RIVERVALE CRES,01 TO 03,90.0,Model A,2005,84 years 10 months,350000.0,3888.8888888888896,156 RIVERVALE CRES Singapore,"Rivervale Crescent, Seng Kang, Northeast, 540151, Singapore",1.3921459,103.9054033
3053,3054,2020-02,SENGKANG,4 ROOM,156,RIVERVALE CRES,04 TO 06,90.0,Model A,2005,84 years 10 months,350000.0,3888.8888888888896,156 RIVERVALE CRES Singapore,"Rivervale Crescent, Seng Kang, Northeast, 540151, Singapore",1.3921459,103.9054033
3054,3055,2020-02,SENGKANG,4 ROOM,178A,RIVERVALE CRES,01 TO 03,93.0,Model A,2015,94 years 01 month,365000.0,3924.7311827957,178A RIVERVALE CRES Singapore,"Rivervale Crescent, Seng Kang, Northeast, 540151, Singapore",1.3921459,103.9054033
3055,3056,2020-02,SENGKANG,4 ROOM,180C,RIVERVALE CRES,07 TO 09,93.0,Model A,2015,94 years 01 month,377000.0,4053.7634408602203,180C RIVERVALE CRES Singapore,"Rivervale Crescent, Seng Kang, Northeast, 540151, Singapore",1.3921459,103.9054033
3056,3057,2020-02,SENGKANG,4 ROOM,180C,RIVERVALE CRES,13 TO 15,93.0,Model A,2015,94 years 01 month,393888.0,4235.35483870968,180C RIVERVALE CRES Singapore,"Rivervale Crescent, Seng Kang, Northeast, 540151, Singapore",1.3921459,103.9054033
3057,3058,2020-02,SENGKANG,4 ROOM,119C,RIVERVALE DR,07 TO 09,101.0,Premium Apartment,2001,80 years 01 month,368000.0,3643.5643564356396,119C RIVERVALE DR Singapore,"Rivervale Drive, Seng Kang, Northeast, 544740, Singapore",1.3814885,103.901675
3058,3059,2020-02,SENGKANG,4 ROOM,140,RIVERVALE ST,16 TO 18,90.0,Model A2,1999,77 years 11 months,352000.0,3911.1111111111104,140 RIVERVALE ST Singapore,"Rivervale Street, Seng Kang, Northeast, 541124, Singapore",1.3887037,103.902154
3059,3060,2020-02,SENGKANG,4 ROOM,106,RIVERVALE WALK,01 TO 03,100.0,Model A,1999,78 years,350000.0,3500.0,106 RIVERVALE WALK Singapore,"106, Rivervale Walk, Seng Kang, Northeast, 540106, Singapore",1.3825767,103.90005704240298
3062,3063,2020-02,SENGKANG,4 ROOM,281B,SENGKANG EAST AVE,04 TO 06,92.0,Premium Apartment,2015,94 years 06 months,545000.0,5923.91304347826,281B SENGKANG EAST AVE Singapore,"281B, Sengkang East Avenue, Seng Kang, Northeast, 542281, Singapore",1.38575115,103.89193137824269
3063,3064,2020-02,SENGKANG,4 ROOM,282A,SENGKANG EAST AVE,04 TO 06,92.0,Premium Apartment,2015,94 years 06 months,567000.0,6163.04347826087,282A SENGKANG EAST AVE Singapore,"282A, Sengkang East Avenue, Seng Kang, Northeast, 541282, Singapore",1.38532005,103.89198107824268
3064,3065,2020-02,SENGKANG,4 ROOM,280B,SENGKANG EAST AVE,04 TO 06,92.0,Premium Apartment,2015,94 years 06 months,545000.0,5923.91304347826,280B SENGKANG EAST AVE Singapore,"280B, Sengkang East Avenue, Seng Kang, Northeast, 542280, Singapore",1.3861512,103.89192827583332
3065,3066,2020-02,SENGKANG,4 ROOM,281B,SENGKANG EAST AVE,04 TO 06,92.0,Premium Apartment,2015,94 years 06 months,555800.0,6041.30434782609,281B SENGKANG EAST AVE Singapore,"281B, Sengkang East Avenue, Seng Kang, Northeast, 542281, Singapore",1.38575115,103.89193137824269
3066,3067,2020-02,SENGKANG,4 ROOM,282A,SENGKANG EAST AVE,01 TO 03,92.0,Premium Apartment,2015,94 years 06 months,500000.0,5434.78260869565,282A SENGKANG EAST AVE Singapore,"282A, Sengkang East Avenue, Seng Kang, Northeast, 541282, Singapore",1.38532005,103.89198107824268
3067,3068,2020-02,SENGKANG,4 ROOM,280B,SENGKANG EAST AVE,04 TO 06,92.0,Premium Apartment,2015,94 years 06 months,543000.0,5902.17391304348,280B SENGKANG EAST AVE Singapore,"280B, Sengkang East Avenue, Seng Kang, Northeast, 542280, Singapore",1.3861512,103.89192827583332
3068,3069,2020-02,SENGKANG,4 ROOM,121C,SENGKANG EAST WAY,04 TO 06,91.0,Model A,2000,79 years 07 months,335000.0,3681.31868131868,121C SENGKANG EAST WAY Singapore,"Sengkang East Way, Seng Kang, Singapore, Central, 793471, Singapore",1.3953014,103.8822749
3069,3070,2020-02,SENGKANG,4 ROOM,438A,SENGKANG WEST AVE,10 TO 12,94.0,Model A,2011,90 years,399000.0,4244.68085106383,438A SENGKANG WEST AVE Singapore,"Sengkang West Avenue, Seng Kang, Singapore, Central, 791410, Singapore",1.3906263,103.8755188
3070,3071,2020-02,SENGKANG,4 ROOM,438A,SENGKANG WEST AVE,10 TO 12,94.0,Model A,2011,90 years,406000.0,4319.14893617021,438A SENGKANG WEST AVE Singapore,"Sengkang West Avenue, Seng Kang, Singapore, Central, 791410, Singapore",1.3906263,103.8755188
3071,3072,2020-02,SENGKANG,4 ROOM,451A,SENGKANG WEST WAY,07 TO 09,92.0,Model A,2015,94 years 03 months,400000.0,4347.82608695652,451A SENGKANG WEST WAY Singapore,"Sengkang West Way, Seng Kang, Singapore, Central, 791453, Singapore",1.3950403,103.8757375
